	chrIX	6	0	0.5	25
	chrIX	13	0	0.5	25
	chrIX	21	0	0.5	24
	chrIX	73	1	0.5	23
	chrIX	77	1	1.0	25
	chrIX	15894	0	0.5	25
	chrIX	16038	0	0.5	25
	chrIX	16060	1	0.5	25
	chrIX	16133	1	0.5	25
	chrIX	19530	0	0.5	25
	chrIX	19603	0	0.5	25
	chrIX	19619	0	0.5	25
	chrIX	19636	1	0.5	25
	chrIX	19640	0	0.5	25
	chrIX	19677	0	0.5	25
	chrIX	19681	0	0.5	25
	chrIX	19685	1	0.5	25
	chrIX	19697	0	0.5	25
	chrIX	19700	1	0.5	25
	chrIX	19707	0	0.5	25
	chrIX	19738	0	0.5	25
	chrIX	19743	1	0.5	25
	chrIX	19749	1	0.5	25
	chrIX	19767	1	0.5	25
	chrIX	19780	1	0.5	25
	chrIX	19787	1	0.5	25
	chrIX	19794	1	0.5	25
	chrIX	19796	0	1.0	25
	chrIX	19834	0	0.5	25
	chrIX	19890	1	1.0	25
	chrIX	19996	1	0.5	25
	chrIX	20048	0	0.5	25
	chrIX	20112	1	0.5	25
	chrIX	20137	0	0.5	25
	chrIX	20250	1	0.5	25
	chrIX	20284	0	0.5	25
	chrIX	20312	0	0.5	25
	chrIX	20332	0	0.5	25
	chrIX	20341	0	0.5	25
	chrIX	20357	0	0.5	25
	chrIX	20374	0	0.5	25
	chrIX	20389	1	0.5	25
	chrIX	20401	1	0.5	25
	chrIX	20406	1	1.0	25
	chrIX	20410	0	0.5	25
	chrIX	20418	1	0.5	25
	chrIX	20445	1	0.5	25
	chrIX	20462	0	0.5	25
	chrIX	20463	0	0.5	25
	chrIX	20468	1	0.5	25
	chrIX	20472	0	0.5	25
	chrIX	20497	0	0.5	25
	chrIX	20512	1	0.5	25
	chrIX	20519	0	0.5	25
	chrIX	20546	1	0.5	25
	chrIX	20554	1	0.5	25
	chrIX	20581	0	0.5	25
	chrIX	20583	0	0.5	25
	chrIX	20624	1	0.5	25
	chrIX	20658	1	0.5	25
