	chrXIV	6621	0	0.5	25
	chrXIV	6645	0	0.5	24
	chrXIV	6661	1	0.5	25
	chrXIV	6667	0	0.5	25
	chrXIV	6702	0	0.5	25
	chrXIV	6714	0	0.5	25
	chrXIV	6715	0	0.5	25
	chrXIV	6723	0	0.5	25
	chrXIV	6730	1	0.5	23
	chrXIV	6786	1	0.5	25
	chrXIV	6794	1	0.5	25
	chrXIV	6795	1	0.5	25
	chrXIV	6807	1	0.5	25
	chrXIV	6852	0	0.5	25
	chrXIV	6869	0	0.5	25
	chrXIV	6888	0	0.5	25
	chrXIV	6895	0	0.5	25
	chrXIV	6923	1	0.5	25
	chrXIV	6928	1	0.5	25
	chrXIV	6934	1	0.5	25
	chrXIV	6945	1	0.5	25
	chrXIV	6956	0	0.5	25
	chrXIV	6957	0	0.5	25
	chrXIV	6958	1	0.5	25
	chrXIV	6974	0	1.0	25
	chrXIV	7049	0	0.5	25
	chrXIV	7053	1	1.0	25
	chrXIV	7058	0	0.5	25
	chrXIV	7075	1	0.5	25
	chrXIV	7076	0	1.0	25
	chrXIV	7077	0	0.5	25
	chrXIV	7083	1	0.5	25
	chrXIV	7085	0	0.5	25
	chrXIV	7100	0	1.5	25
	chrXIV	7101	0	0.5	25
	chrXIV	7127	0	0.5	25
	chrXIV	7135	1	1.0	25
	chrXIV	7136	0	0.5	25
	chrXIV	7136	1	0.5	25
	chrXIV	7190	1	1.0	25
	chrXIV	7193	1	0.5	25
	chrXIV	7195	1	0.5	25
	chrXIV	7213	1	0.5	25
	chrXIV	7245	0	0.5	25
	chrXIV	7256	0	0.5	25
	chrXIV	7275	0	0.5	25
	chrXIV	7312	1	0.5	25
	chrXIV	7315	1	0.5	25
	chrXIV	7322	1	0.5	25
	chrXIV	7335	1	0.5	25
	chrXIV	7348	1	0.5	25
	chrXIV	7371	0	1.0	25
	chrXIV	7377	0	0.5	25
	chrXIV	7380	0	0.5	25
	chrXIV	7381	0	0.5	25
	chrXIV	7385	0	0.5	25
	chrXIV	7391	0	0.5	25
	chrXIV	7398	1	0.5	25
	chrXIV	7412	0	0.5	25
	chrXIV	7428	1	0.5	25
	chrXIV	7430	1	1.0	25
	chrXIV	7432	1	0.5	25
	chrXIV	7435	1	0.5	25
	chrXIV	7446	1	0.5	25
	chrXIV	7448	1	0.5	25
	chrXIV	7461	1	0.5	25
	chrXIV	7591	1	0.5	25
	chrXIV	7687	0	0.5	25
	chrXIV	7704	0	0.5	25
	chrXIV	7735	1	0.5	25
	chrXIV	7744	1	0.5	25
	chrXIV	8159	0	0.5	24
	chrXIV	8295	1	0.5	25
	chrXIV	8699	0	0.5	25
	chrXIV	8713	0	0.5	25
	chrXIV	8716	0	0.5	25
	chrXIV	8756	0	0.5	25
	chrXIV	8761	1	0.5	25
	chrXIV	8780	1	0.5	25
	chrXIV	8784	1	0.5	25
	chrXIV	8815	1	0.5	25
	chrXIV	8936	0	0.5	25
	chrXIV	8985	0	0.5	25
	chrXIV	8991	1	0.5	25
	chrXIV	9117	0	0.5	25
	chrXIV	9159	0	0.5	25
	chrXIV	9168	0	0.5	25
	chrXIV	9197	1	0.5	25
	chrXIV	9211	1	0.5	25
	chrXIV	9217	1	0.5	25
	chrXIV	9224	1	0.5	25
	chrXIV	9267	0	0.5	25
	chrXIV	9325	0	0.5	25
	chrXIV	9343	1	0.5	25
	chrXIV	9484	0	1.0	25
	chrXIV	9560	0	0.5	25
	chrXIV	9577	0	0.5	25
	chrXIV	9617	1	0.5	25
	chrXIV	9648	1	0.5	25
	chrXIV	9651	1	0.5	24
	chrXIV	9652	1	1.0	25
	chrXIV	9732	0	0.5	25
	chrXIV	9906	0	0.5	25
	chrXIV	10005	1	0.5	25
	chrXIV	10016	0	0.5	25
	chrXIV	10025	0	1.0	25
	chrXIV	10029	0	0.5	25
	chrXIV	10071	0	0.5	25
	chrXIV	10080	0	1.0	25
	chrXIV	10081	0	1.0	25
	chrXIV	10091	1	0.5	25
	chrXIV	10092	0	0.5	25
	chrXIV	10097	1	0.5	25
	chrXIV	10098	0	0.5	25
	chrXIV	10109	0	0.5	25
	chrXIV	10109	1	0.5	25
	chrXIV	10114	1	0.5	25
	chrXIV	10115	1	0.5	25
	chrXIV	10122	1	0.5	25
	chrXIV	10125	1	0.5	25
	chrXIV	10146	1	0.5	25
	chrXIV	10163	1	0.5	25
