	chrXI	22	0	0.5	25
	chrXI	24	0	0.5	24
	chrXI	80	1	0.5	25
	chrXI	126	0	0.5	25
	chrXI	140	0	0.5	25
	chrXI	168	0	1.0	25
	chrXI	178	1	0.5	25
	chrXI	183	0	0.5	25
	chrXI	191	0	0.5	25
	chrXI	245	1	0.5	24
	chrXI	246	0	0.5	25
	chrXI	246	1	1.0	25
	chrXI	247	1	0.5	25
	chrXI	258	0	0.5	25
	chrXI	287	1	0.5	25
	chrXI	299	1	0.5	25
	chrXI	301	0	0.5	25
	chrXI	314	0	0.5	25
	chrXI	317	1	0.5	25
	chrXI	372	0	1.0	25
	chrXI	415	0	1.0	25
	chrXI	435	1	0.5	25
	chrXI	438	1	1.0	25
	chrXI	452	1	0.5	25
	chrXI	461	0	0.5	25
	chrXI	462	0	0.5	25
	chrXI	463	0	0.5	25
	chrXI	491	1	1.5	25
	chrXI	501	0	0.5	25
	chrXI	502	0	0.5	25
	chrXI	518	0	0.5	25
	chrXI	524	1	0.5	25
	chrXI	561	1	0.5	25
	chrXI	569	0	0.5	25
	chrXI	571	1	0.5	25
	chrXI	572	0	0.5	25
	chrXI	581	0	0.5	25
	chrXI	624	0	0.5	25
	chrXI	627	1	0.5	25
	chrXI	630	0	0.5	25
	chrXI	665	1	0.5	25
	chrXI	674	1	0.5	25
	chrXI	696	0	0.5	25
	chrXI	697	1	0.5	25
	chrXI	704	1	0.5	25
	chrXI	714	0	0.5	25
	chrXI	717	0	0.5	25
	chrXI	721	1	0.5	25
	chrXI	728	0	0.5	25
	chrXI	730	0	0.5	25
	chrXI	732	0	2.0	25
	chrXI	733	0	0.5	25
	chrXI	740	0	0.5	25
	chrXI	751	0	1.0	25
	chrXI	776	1	0.5	25
	chrXI	777	0	0.5	25
	chrXI	784	1	0.5	25
	chrXI	791	0	0.5	25
	chrXI	793	1	0.5	25
	chrXI	795	0	0.5	25
	chrXI	796	0	0.5	25
	chrXI	797	0	0.5	25
	chrXI	797	1	0.5	25
	chrXI	801	1	0.5	25
	chrXI	807	1	0.5	25
	chrXI	811	1	0.5	25
	chrXI	814	1	0.5	25
	chrXI	818	1	2.0	25
	chrXI	819	1	1.0	25
	chrXI	820	0	0.5	25
	chrXI	837	0	0.5	25
	chrXI	857	0	0.5	25
	chrXI	865	0	0.5	25
	chrXI	884	1	0.5	25
	chrXI	900	1	0.5	25
	chrXI	921	1	0.5	25
	chrXI	941	1	0.5	25
	chrXI	942	1	1.0	25
	chrXI	964	0	0.5	25
	chrXI	968	0	0.5	25
	chrXI	970	0	0.5	25
	chrXI	989	1	0.5	25
	chrXI	1031	1	0.5	25
	chrXI	1032	1	0.5	25
	chrXI	1045	1	0.5	25
	chrXI	1055	0	0.5	25
	chrXI	1070	1	0.5	25
	chrXI	1122	1	0.5	25
	chrXI	1129	1	0.5	25
	chrXI	1150	1	0.5	25
	chrXI	1379	0	0.5	25
	chrXI	1390	0	0.5	25
	chrXI	1511	0	0.5	25
	chrXI	1554	1	0.5	25
	chrXI	1605	0	1.0	25
	chrXI	1679	1	1.0	25
	chrXI	1680	1	0.5	25
	chrXI	1684	0	0.5	25
	chrXI	1746	1	0.5	25
	chrXI	1755	1	0.5	25
	chrXI	1770	0	0.5	25
	chrXI	1779	0	0.5	25
	chrXI	1838	0	0.5	25
	chrXI	1875	1	0.5	25
	chrXI	1917	1	0.5	25
	chrXI	1946	1	0.5	25
	chrXI	2102	0	0.5	25
	chrXI	2170	0	0.5	25
	chrXI	2172	0	0.5	25
	chrXI	2196	0	0.5	25
	chrXI	2199	1	0.5	25
	chrXI	2252	0	0.5	25
	chrXI	2272	1	0.5	25
	chrXI	2287	0	0.5	25
	chrXI	2322	0	0.5	25
	chrXI	2333	1	1.0	25
	chrXI	2429	0	0.5	25
	chrXI	2466	1	0.5	25
	chrXI	2473	0	0.5	25
	chrXI	2500	1	0.5	25
	chrXI	2504	1	0.5	25
	chrXI	2524	1	0.5	25
	chrXI	2542	0	0.5	25
	chrXI	2555	1	0.5	25
	chrXI	2625	0	0.5	25
	chrXI	2725	1	0.5	25
	chrXI	2821	0	0.5	25
	chrXI	2831	0	1.0	25
	chrXI	2857	0	0.5	25
	chrXI	2858	0	0.5	25
	chrXI	2858	1	0.5	25
	chrXI	2875	0	0.5	25
	chrXI	2877	0	0.5	25
	chrXI	2887	0	0.5	25
	chrXI	2890	1	1.0	25
	chrXI	2928	1	1.0	25
	chrXI	2929	0	0.5	25
	chrXI	2935	1	0.5	25
	chrXI	2939	1	0.5	25
	chrXI	2941	1	0.5	25
	chrXI	2946	1	0.5	25
	chrXI	2948	0	0.5	25
	chrXI	2984	0	0.5	25
	chrXI	2995	0	0.5	25
	chrXI	3033	0	0.5	25
	chrXI	3054	0	0.5	25
	chrXI	3056	0	0.5	25
	chrXI	3091	0	0.5	25
	chrXI	3092	1	0.5	25
	chrXI	3098	1	0.5	25
	chrXI	3105	1	0.5	25
	chrXI	3120	1	1.0	25
	chrXI	3126	0	0.5	25
	chrXI	3136	0	0.5	25
	chrXI	3153	0	0.5	25
	chrXI	3153	1	0.5	25
	chrXI	3156	1	0.5	25
	chrXI	3162	0	0.5	25
	chrXI	3176	1	0.5	25
	chrXI	3184	1	0.5	25
	chrXI	3187	0	0.5	25
	chrXI	3204	0	0.5	25
	chrXI	3206	0	0.5	25
	chrXI	3223	0	0.5	25
	chrXI	3229	1	0.5	25
	chrXI	3242	0	0.5	25
	chrXI	3257	1	0.5	25
	chrXI	3258	1	0.5	25
	chrXI	3259	1	0.5	25
	chrXI	3273	1	0.5	25
	chrXI	3277	0	0.5	25
	chrXI	3289	1	0.5	25
	chrXI	3304	0	0.5	25
	chrXI	3317	1	0.5	25
	chrXI	3324	0	0.5	25
	chrXI	3325	1	0.5	25
	chrXI	3341	1	0.5	25
	chrXI	3357	0	0.5	25
	chrXI	3367	0	0.5	25
	chrXI	3395	0	0.5	25
	chrXI	3401	1	0.5	25
	chrXI	3415	1	0.5	25
	chrXI	3417	0	0.5	25
	chrXI	3422	1	0.5	25
	chrXI	3453	0	0.5	25
	chrXI	3465	1	0.5	25
	chrXI	3492	1	0.5	25
	chrXI	3504	0	0.5	25
	chrXI	3538	0	0.5	25
	chrXI	3565	1	0.5	25
	chrXI	3590	0	1.5	25
	chrXI	3600	0	0.5	25
	chrXI	3601	1	0.5	25
	chrXI	3602	0	0.5	25
	chrXI	3603	0	0.5	25
	chrXI	3624	1	0.5	25
	chrXI	3637	0	0.5	25
	chrXI	3645	1	0.5	25
	chrXI	3646	0	0.5	25
	chrXI	3653	1	1.5	25
	chrXI	3666	1	0.5	25
	chrXI	3679	1	0.5	25
	chrXI	3691	1	0.5	25
	chrXI	3703	1	0.5	25
	chrXI	3710	1	0.5	25
	chrXI	3746	0	0.5	25
	chrXI	3760	0	1.0	25
	chrXI	3800	0	0.5	25
	chrXI	3811	0	0.5	25
	chrXI	3823	1	0.5	25
	chrXI	3828	1	0.5	25
	chrXI	3853	1	0.5	25
	chrXI	3858	0	0.5	25
	chrXI	3876	1	0.5	25
	chrXI	3877	0	0.5	25
	chrXI	3912	0	1.0	25
	chrXI	3918	1	0.5	25
	chrXI	3923	0	0.5	25
	chrXI	3955	1	0.5	25
	chrXI	3958	0	1.5	25
	chrXI	3965	1	0.5	25
	chrXI	3976	0	0.5	25
	chrXI	4002	1	0.5	25
	chrXI	4032	0	0.5	25
	chrXI	4052	0	0.5	25
	chrXI	4052	1	1.0	25
	chrXI	4058	1	1.5	25
	chrXI	4062	0	0.5	25
	chrXI	4091	1	0.5	25
	chrXI	4102	1	0.5	25
	chrXI	4103	0	0.5	25
	chrXI	4107	0	0.5	25
